0.5644753958600349 608628.0
0.5221259998381577 554177.0
0.6419851390270154 707473.0
0.6758310402606728 740433.0
0.5176561273018139 538811.0
0.655502770542833 733201.0
0.5825683301755826 634641.0
0.5562632699548377 577706.0
0.5562632699548377 577706.0
0.7193613577375473 854696.0
0.589980778119281 649551.0
0.7193613577375473 854696.0
0.6994884970062828 762775.0
0.6897102933112959 754778.0
0.6286193898077856 678186.0
0.624149517271442 662820.0
0.702045783540326 784237.0
0.7030690184152499 798350.0
0.7185062600486436 803697.0
0.6341195213343289 693380.0
