32710.07872735538 1805076.0
16965.107205748947 825093.0
20389.484690493842 966527.0
19410.732405850584 892799.0
31624.28983687895 1683619.0
30094.52953811947 1542732.0
22193.965767082842 1006953.0
27027.992998351674 1224895.0
17458.10752337034 863852.0
26559.963367392742 1208316.0
24143.629376660487 1105748.0
28286.102536424976 1341579.0
25437.19380313907 1118592.0
29421.27471400038 1467517.0
31773.23333901338 1715206.0
28995.627127877768 1420540.0
23219.233241964263 1051590.0
23219.233241964263 1051590.0
32371.835736245706 1772818.0
25437.19380313907 1118592.0
