41846.97932968024 1467614.0
25335.571670413185 699049.0
26916.596385685072 739570.0
27546.785857548188 798666.0
37011.96177741485 1124089.0
33652.77712174055 993990.0
36275.59705446705 1079615.0
32219.969333453133 890611.0
29170.08547647504 809230.0
31083.260731153903 865270.0
35692.943974456306 1035891.0
32734.321408708776 935987.0
40485.541278383884 1312646.0
41334.75294184351 1407517.0
38364.927252895104 1149838.0
39329.60133822984 1224398.0
40485.541278383884 1312646.0
39782.01083860465 1254259.0
38364.927252895104 1149838.0
29170.08547647504 809230.0
