36738.9526135595 1668172.0
18006.686223660305 760850.0
36058.80579827169 1571276.0
31878.09921422495 1163038.0
23539.83246384676 866805.0
28300.512409632993 1052930.0
33387.83025395223 1284000.0
30565.526343443158 1122091.0
21783.35494069496 856861.0
34113.33137492097 1364510.0
20166.582471691385 770709.0
26819.90297307562 980944.0
36738.9526135595 1668172.0
24665.73326976253 941128.0
32969.91037961742 1234197.0
28091.37507518456 1037923.0
34799.328783329736 1406794.0
35524.82990429848 1487304.0
18636.49384617268 764242.0
26491.207765932595 966611.0
