18964.868143681608 846482.0
34196.49313967597 1639489.0
31568.14413829481 1430928.0
24387.51958304707 1047220.0
21002.838463449916 1012367.0
32664.19117776421 1503950.0
20141.39011713492 939031.0
34146.178912245356 1622505.0
30623.676645301544 1360094.0
29004.623136998867 1296461.0
33026.36078226417 1534092.0
24627.60906269191 1069340.0
26292.570202732713 1126704.0
30623.676645301544 1360094.0
21002.838463449916 1012367.0
25956.70426481808 1110152.0
27487.714546414987 1183074.0
27290.551698158743 1169106.0
19473.129737985808 884787.0
29004.623136998867 1296461.0
