35090.62048746676 1611802.0
20347.427732599906 843474.0
27673.783460086815 1063135.0
34955.32675156253 1430522.0
32370.829484833295 1345546.0
28420.516359513233 1118431.0
35090.62048746676 1611802.0
34955.32675156253 1430522.0
21167.129284625375 903943.0
24022.56734936974 925787.0
25676.49187980449 994887.0
23968.138041032274 911313.0
25676.49187980449 994887.0
32302.686901397505 1327556.0
31138.689225624476 1248299.0
20931.245417141905 888470.0
29378.33410847032 1163562.0
30201.776775727754 1196669.0
29378.33410847032 1163562.0
30201.776775727754 1196669.0
