34567.7048228727 1742368.0
21021.821195361994 968307.0
24301.654793496582 1109975.0
23217.886714282355 1023124.0
27259.279829142837 1180982.0
21998.586333069343 998020.0
27805.98549113445 1225678.0
30194.571049083246 1346030.0
28539.111302721267 1283638.0
34070.438420564424 1676645.0
32957.26373016543 1590523.0
32008.066112921788 1496453.0
25893.56314634922 1124538.0
32898.73966810662 1571705.0
30194.571049083246 1346030.0
31024.38961507801 1421456.0
26097.951621621312 1139593.0
31329.667052723566 1454848.0
28539.111302721267 1283638.0
34168.02823060332 1711824.0
