0.4275375117429461 760741.0
0.4226343295509218 760305.0
0.4123147206559594 718945.0
0.518742995004928 787186.0
0.5197662298798521 801299.0
0.54791085678204 831649.0
0.48375097797829936 776536.0
0.5679050368156515 857461.0
0.5201185173172281 817683.0
0.6138722025068422 915228.0
0.4123147206559594 718945.0
0.6117760922544548 898773.0
0.612562464900919 914370.0
0.6293028674159261 940089.0
0.6313989776683134 956544.0
0.6445247586607925 982628.0
0.5810308178081307 883545.0
0.6313989776683134 956544.0
0.6445247586607925 982628.0
0.5682573242530276 873845.0
