36.6635506071 -4.49762747487 1288.0
36.7307523324 -4.5718306365 1575.0
36.7213121225 -4.53802790301 515.0
36.7232495107 -4.53675229126 246.0
36.7341185529 -4.57104813542 2.0
36.6578575625 -4.5076390183 184.0
36.6582483042 -4.47323884032 215.0
36.6557386018 -4.47300541705 3.0
36.666879908 -4.47378573838 651.0
36.7102438453 -4.48302029204 59.0
36.7317761849 -4.44667685014 1262.0
36.674280299 -4.47295550109 1.0
36.670473306 -4.47187417772 26.0
36.7024788349 -4.44129422011 1281.0
36.7015846383 -4.44053620544 2092.0
36.6965791804 -4.4408404816 658.0
36.6979389716 -4.43629973083 479.0
36.6929006859 -4.44284520378 478.0
36.7072244265 -4.4380750107 4971.0
36.7256690741 -4.54969221158 1632.0
36.7342163202 -4.36467132438 3.0
36.6880961219 -4.45595403476 3543.0
36.7092695323 -4.50250433132 2.0
36.6974339104 -4.44418461561 3568.0
36.7274767345 -4.36428630397 600.0
36.7329966619 -4.35870836258 395.0
36.7227438234 -4.34846687516 340.0
36.7231155122 -4.3577663818 864.0
36.6874102757 -4.44648488754 200.0
36.694643617 -4.4501232232 3622.0
36.7221303301 -4.35843657758 10139.0
36.7304054705 -4.4725220847 2095.0
36.7250544577 -4.47546093923 4655.0
36.7332245974 -4.44982624721 1887.0
36.7373320528 -4.4480197011 943.0
36.722115658 -4.45508184686 6680.0
36.7173583637 -4.45549433915 1932.0
36.725501967 -4.4502247794 1517.0
36.704883927 -4.509207043 2.0
36.7232655856 -4.50260326998 764.0
36.6927930803 -4.46287353274 6.0
36.7522045829 -4.43656255951 6.0
36.7431934557 -4.49409776789 1275.0
36.743455055 -4.48586824412 1708.0
36.7443437096 -4.48877494077 281.0
36.7407264122 -4.48210283399 801.0
36.7465091802 -4.48979459587 1004.0
36.7469996314 -4.48174375512 1877.0
36.7426696057 -4.47537778329 380.0
36.7458879864 -4.47732059781 1464.0
36.7408426442 -4.47771608558 769.0
36.7387643285 -4.47537212588 410.0
36.734098552 -4.48500529856 447.0
36.737006223 -4.48271295364 755.0
36.7348725599 -4.48631505893 419.0
36.732130406 -4.47982295379 2762.0
36.752434936 -4.48025765552 620.0
36.7368659075 -4.47165741118 1404.0
36.7169349494 -4.43556701482 6324.0
36.6653801067 -4.51834241021 130.0
36.6628161909 -4.51245564647 210.0
36.6639756227 -4.50995604511 17.0
36.6699639243 -4.51167542384 633.0
36.6714609198 -4.50822861606 473.0
36.668503123 -4.51218771376 391.0
36.6702903514 -4.51544019877 104.0
36.6589561258 -4.4799371041 7.0
36.6669052356 -4.50136949486 884.0
36.6641776226 -4.50748574455 252.0
36.6630852133 -4.50263506714 3067.0
36.6587005151 -4.49294879155 42.0
36.7732076387 -4.42650817889 87.0
36.7178744228 -4.45261076942 2284.0
36.7225119802 -4.48601907136 2466.0
36.7250645861 -4.49344773196 3834.0
36.704775673 -4.50493904381 819.0
36.7064311182 -4.48950684844 1812.0
36.7565011783 -4.48149901481 912.0
36.7190134625 -4.36886055791 1364.0
36.7160066428 -4.41149017561 4759.0
36.7200594489 -4.37481004968 1626.0
36.7216056513 -4.4106695135 579.0
36.6553917801 -4.49435531628 18.0
36.6532286979 -4.50300470172 57.0
36.6518697616 -4.49842338475 203.0
36.7250197513 -4.43756159361 1831.0
36.7228895414 -4.44605068508 1674.0
36.7242130756 -4.44576533323 165.0
36.7262228334 -4.4450608193 2034.0
36.7221376042 -4.44030559206 2021.0
36.7234144462 -4.44303671874 3021.0
36.7243204608 -4.46218834184 7.0
36.7154046012 -4.45069908272 6156.0
36.7071685524 -4.43973788686 551.0
36.6990253511 -4.44613220727 2176.0
36.6982347428 -4.45752797196 1396.0
36.7019469783 -4.44950645322 537.0
36.7080570957 -4.45093415416 76.0
36.7052429577 -4.45531689924 2500.0
36.7101743251 -4.45363559968 3477.0
36.7113148402 -4.45619539184 1805.0
36.7013804666 -4.44584599832 1699.0
36.703124875 -4.44255798357 2067.0
36.699094888 -4.45097507512 7877.0
36.6970018377 -4.45113020846 556.0
36.6949697309 -4.4541599247 2415.0
36.6944316919 -4.45725332525 1559.0
36.6994729462 -4.44255741169 2404.0
36.726155396 -4.46569762958 593.0
36.6768364301 -4.51609403865 96.0
36.7216121252 -4.48285598217 3073.0
36.7265780259 -4.51531559412 42.0
36.7225330275 -4.40668146598 271.0
36.7237494616 -4.40462275744 1080.0
36.7557931635 -4.42340089824 802.0
36.743293642 -4.41901259931 1267.0
36.7408567002 -4.41765947069 1942.0
36.7452900189 -4.41860544426 1085.0
36.7473591998 -4.41913269567 362.0
36.7476209607 -4.41681102972 1630.0
36.7398446196 -4.42427482659 752.0
36.7455138054 -4.4224434108 7880.0
36.7444652795 -4.42421939967 1858.0
36.7362335379 -4.48939871462 559.0
36.6850823068 -4.44427289307 3.0
36.6924723633 -4.4410701975 1184.0
36.6614285144 -4.4940224233 3.0
36.6831224499 -4.45314347341 5951.0
36.7247139037 -4.42394910427 3014.0
36.7259571095 -4.4217650957 1151.0
36.7285220389 -4.42352801019 3492.0
36.7259211468 -4.4688202744 1008.0
36.7259164052 -4.46776364052 408.0
36.7219142765 -4.47160290356 1495.0
36.7320056806 -4.46766561076 108.0
36.7408198443 -4.42926766621 1317.0
36.7275887599 -4.44562893229 1364.0
36.7278426154 -4.44103608207 7787.0
36.7303565687 -4.4418520878 2487.0
36.7309488384 -4.43906429126 7445.0
36.7315260929 -4.4343581252 1179.0
36.7367562847 -4.42995646141 1763.0
36.7007155934 -4.44710988162 2929.0
36.6947427652 -4.47916608611 4.0
36.7022728359 -4.46823989249 3.0
36.7032773748 -4.47360845728 5.0
36.7102836349 -4.46174248319 4912.0
36.7249816094 -4.41915618438 1313.0
36.6720739869 -4.49471617409 17.0
36.7290164662 -4.48259293883 24.0
36.7364628641 -4.41074427553 724.0
36.7388836548 -4.40774806483 15.0
36.7382027693 -4.41476518264 1139.0
36.7406788015 -4.41519638156 500.0
36.7420505097 -4.42911234847 1450.0
36.7525687065 -4.4229206343 417.0
36.7534231428 -4.41916152517 1653.0
36.7103208677 -4.48933365217 618.0
36.7286684038 -4.45250742772 202.0
36.7293246748 -4.45180339254 1821.0
36.7338775685 -4.45134242256 1258.0
36.7338312491 -4.45151562405 46.0
36.7020424265 -4.4551594497 1109.0
36.7259804131 -4.40972481248 2141.0
36.7317318543 -4.41039708118 12.0
36.726866144 -4.33445303264 702.0
36.6888121624 -4.44461393668 1738.0
36.6899982074 -4.44104410848 1025.0
36.7353198293 -4.56568280687 1911.0
36.7346089177 -4.57466252827 220.0
36.7316656651 -4.56292579242 535.0
36.7389773582 -4.54624893455 1725.0
36.724078802 -4.54757547802 864.0
36.7268540946 -4.43715969239 1434.0
36.7251620507 -4.36425730567 458.0
36.7033735549 -4.44677437496 2044.0
36.737076954 -4.41406383993 2559.0
36.7372477118 -4.39945608682 19.0
36.6679818813 -4.50224675824 1081.0
36.6701163076 -4.50711306243 177.0
36.7018116505 -4.45057865534 5358.0
36.7272196384 -4.54504557808 3609.0
36.6726876896 -4.51023958024 2556.0
36.6602105288 -4.50158239244 101.0
36.7629045935 -4.50066140327 53.0
36.6980628315 -4.51261355864 109.0
36.7275999642 -4.43679097203 1090.0
36.6966312833 -4.45503209773 8821.0
36.6868546815 -4.45042141888 3706.0
36.6962655916 -4.44908107879 1156.0
36.6970849584 -4.44828860936 967.0
36.7130587597 -4.44037207633 4856.0
36.7428788551 -4.48223026432 605.0
36.7395032123 -4.48810514741 745.0
36.7455854733 -4.41415716766 2503.0
36.7391641281 -4.42857248978 1576.0
36.6694846302 -4.47709796231 4.0
36.72592116 -4.40641532504 207.0
36.6828274962 -4.46470938239 277.0
36.7127060681 -4.33359661246 248.0
36.6871602359 -4.45893479984 1.0
36.7061086816 -4.48047983013 440.0
36.6608781127 -4.5171692844 187.0
36.7101976372 -4.43833089481 5410.0
36.6947916645 -4.44557740277 3555.0
36.7107709599 -4.4355529751 45.0
36.7137527354 -4.44439827777 1819.0
36.7194298344 -4.43660012626 991.0
36.7252322682 -4.44608755094 1447.0
36.7256457382 -4.44811159834 487.0
36.7316389128 -4.45278736554 135.0
36.711680431 -4.44675121101 723.0
36.7067512002 -4.448344528 22.0
36.7306029805 -4.46312492119 1512.0
36.6937777302 -4.45532049613 1165.0
36.6917065949 -4.44707739814 1991.0
36.6845191734 -4.46793953158 117.0
36.7012091501 -4.49527004928 3.0
36.7093496153 -4.46855833633 2.0
36.727444001 -4.46825718737 1604.0
36.7209451339 -4.38180657588 60.0
36.7494344593 -4.41679010207 4143.0
36.6993241168 -4.43902190254 182.0
36.7358760386 -4.40679587451 444.0
36.6487081843 -4.50083634322 519.0
36.7179732169 -4.41939637045 2416.0
36.7187087622 -4.44577119429 5836.0
36.7010431849 -4.43800452828 222.0
36.7153613541 -4.43262978177 1067.0
36.7014889165 -4.43450553881 8314.0
36.7129071621 -4.44638269053 825.0
36.7107404174 -4.44382415465 1683.0
36.7102882538 -4.44313031397 4666.0
36.7141125318 -4.43715023407 4260.0
36.7471211432 -4.56979174015 12.0
36.7059997106 -4.5441252262 101.0
36.7092383303 -4.54863836787 1431.0
36.6605963151 -4.50752877457 87.0
36.6607189666 -4.5052456495 64.0
36.6677761802 -4.50591783289 162.0
36.7355051222 -4.36061778673 931.0
36.7246501818 -4.37608027623 1915.0
36.6995333473 -4.50200694759 8.0
36.7606002109 -4.49621728285 908.0
36.6524832862 -4.4844898262 1.0
36.7069398882 -4.42950353679 923.0
36.7355635315 -4.41987515872 2752.0
36.7376926116 -4.42025202439 709.0
36.7279033585 -4.53201672242 1358.0
36.7333279447 -4.42313106391 1835.0
36.7434214199 -4.40977700099 51.0
36.7512435737 -4.42088909619 2334.0
36.7290361751 -4.40933759468 2195.0
36.7334114101 -4.41896298819 1995.0
36.7265715285 -4.34422465387 217.0
36.7267219012 -4.3960595687 963.0
36.7354497394 -4.47649102241 624.0
36.7436479105 -4.48012261249 646.0
36.7231793372 -4.3949154091 603.0
36.7394536675 -4.43294110384 8743.0
36.7236831163 -4.53363698677 151.0
36.7195885106 -4.52663124396 186.0
36.7176588126 -4.4825230903 1.0
36.7317665492 -4.39584560154 1564.0
36.7297314567 -4.43615737052 2495.0
36.745357861 -4.40597180574 67.0
36.7326451901 -4.44398921803 825.0
36.6980476697 -4.47815071223 16.0
36.6962640562 -4.46191338296 1429.0
36.6790565844 -4.44726254935 217.0
36.7199244653 -4.53047543966 19.0
36.6665654795 -4.51216100841 763.0
36.7361745544 -4.46580502651 20.0
36.7309933848 -4.47496454565 739.0
36.7237425411 -4.38934555418 300.0
36.7210285789 -4.36385795709 2643.0
36.7429296829 -4.43301305936 59.0
36.7512535616 -4.56061931832 32.0
36.7032763862 -4.54443574289 173.0
36.6634373618 -4.45870374162 2520.0
36.7345655855 -4.53044308755 751.0
36.7220648281 -4.53322695508 364.0
36.7218146361 -4.54918111785 292.0
36.6584775724 -4.48808962988 78.0
36.6538095966 -4.50802882337 38.0
36.6916041681 -4.45314921789 4724.0
36.6995689064 -4.45537625021 1110.0
36.7338916315 -4.37398297946 1559.0
36.6525852833 -4.49252717902 267.0
